,tns_name,tns_class,tns_redshift,LAISS_RFC_anomaly_score,ra,dec,peak_mag,peak_phase,shap_url,host_sep_arcsec,host_name,host_redshift,host_redshift_type,posted_before,host_absmag,host_prob,best_host_catalog,high_host_confidence,best_redshift,peak_abs_mag,nuclear,yse_field,yse_pz,transient_ra_deg,transient_dec_deg
ANT2025bmojvzmfgm6x,2025hmc,---,,33.0,190.3544969979312,-8.612461295266371,19.17926025390625,0.5877570551529061,https://files.slack.com/files-pri/T9C5L6SPK-F08S4NECSTH/ant2025bmojvzmfgm6x_forceplot.png?pub_secret=565cb0588d,8.590933208682973,9906618267861113,0.232363,,False,-19.915941235960343,0.9901912006691412,decals,True,0.232363,-20.983942980340565,False,423.A,<https://ziggy.ucolick.org/yse/transient_detail/2025hmc|*YSE-PZ*>,,
ANT2025xtf1c7rqceth,2025hxf,SN II,0.0262,37.97,238.27085546308373,20.6357006605609,17.90317726135254,6.1342029186707805,https://files.slack.com/files-pri/T9C5L6SPK-F08SXRF5T1T/ant2025xtf1c7rqceth_forceplot.png?pub_secret=9ba25596e1,,,,,False,,,,False,0.0262,-17.43299273897691,False,577.B,<https://ziggy.ucolick.org/yse/transient_detail/2025hxf|*YSE-PZ*>,,
ANT20250wwig6uuyl2v,2025bed,---,,34.0,274.50492213292114,44.1639264867788,19.065065383911133,65.94487053785997,https://files.slack.com/files-pri/T9C5L6SPK-F08SSVBRGTG/ant20250wwig6uuyl2v_forceplot.png?pub_secret=9afa26c1c3,7.857768231111495,9907736110566064,0.044777,,False,-21.87605302981176,0.9548774958522308,decals,True,0.044777,-17.444798273524516,False,749.C,<https://ziggy.ucolick.org/yse/transient_detail/2025bed|*YSE-PZ*>,,
ANT2025ncn8facjbfea,2025fca,---,,31.0,239.9277165439944,47.26215357041662,17.547300338745117,23.54510655530612,https://files.slack.com/files-pri/T9C5L6SPK-F08TP78TQ00/ant2025ncn8facjbfea_forceplot.png?pub_secret=a611591750,5.728372418145074,2295204,0.0559994903787384,,False,-20.13000402942353,0.8566619739622781,glade,False,,,False,749.E,<https://ziggy.ucolick.org/yse/transient_detail/2025fca|*YSE-PZ*>,,
ANT2024znv9avlj9xet,2024abmp,SN II,0.025,41.0,190.35796006534,-8.471996718822652,17.799800872802734,152.09784888787544,https://files.slack.com/files-pri/T9C5L6SPK-F09057VPCPK/ant2024znv9avlj9xet_forceplot.png?pub_secret=5bd151b63e,,,,,False,,,,False,0.025,-17.433905905671025,False,423.A,<https://ziggy.ucolick.org/yse/transient_detail/2024abmp|*YSE-PZ*>,,
ANT2025munxk4pfr5au,2025kfq,---,,39.89,289.7311353417857,52.60404320851519,19.15165328979492,13.242999387759482,https://files.slack.com/files-pri/T9C5L6SPK-F090GNGS2KS/ant2025munxk4pfr5au_forceplot.png?pub_secret=a621513a5d,2.241965684773807,9907738184517260.0,0.090811,,False,-20.32227579773216,0.999999999999946,decals,True,0.090811,-18.91633822562472,False,749.F,<https://ziggy.ucolick.org/yse/transient_detail/2025kfq|*YSE-PZ*>,,
ANT2025zxmaaga2ctwi,2025imc,SN Ia,0.053,39.0,242.26790842267445,1.0584726980253265,17.920042037963867,31.28211787401233,https://files.slack.com/files-pri/T9C5L6SPK-F0910CY999P/ant2025zxmaaga2ctwi_forceplot.png?pub_secret=b51f5f610b,10.410607621244178,16090365+0103267,0.0555055171898347,,False,-22.009998191605952,0.9484746511206488,glade,False,0.053,-18.960176293741,False,468.A,<https://ziggy.ucolick.org/yse/transient_detail/2025imc|*YSE-PZ*>,,
ANT2025rdjfxs20u8dk,2025jae,SN Ia,0.057416,47.66,274.3865522329951,42.17727255383025,17.964479446411133,22.21723735868727,https://files.slack.com/files-pri/T9C5L6SPK-F090S0H24Q5/ant2025rdjfxs20u8dk_forceplot.png?pub_secret=a26aefe067,,,,,False,,,,False,0.057416,-19.091771244491543,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2025jae|*YSE-PZ*>,,
ANT20251zhfcbq84fp1,2025kmt,SN Ia,0.054,49.0,163.03330139153272,79.11131085252326,17.513120651245117,13.183232014693203,https://files.slack.com/files-pri/T9C5L6SPK-F090RV5Q7T5/ant20251zhfcbq84fp1_forceplot.png?pub_secret=0a71332689,3.7610771103324407,9907742264331750.0,0.04706,,False,-20.66097570955376,0.9981263013138528,decals,True,0.054,-19.408198131804333,False,418.F,<https://ziggy.ucolick.org/yse/transient_detail/2025kmt|*YSE-PZ*>,,
ANT2025yr1x7eam49fp,2025lgu,SN Ia,0.079,43.98,290.6505362279098,75.58959042782857,18.681272506713867,16.174405767174903,https://files.slack.com/files-pri/T9C5L6SPK-F0920MNUS7J/ant2025yr1x7eam49fp_forceplot.png?pub_secret=3eb9223ac7,,,,,False,,,,False,0.079,-19.078582714126888,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025lgu|*YSE-PZ*>,,
ANT2025nohp5ls4uq6z,2025lzg,---,,36.0,251.5766321306094,44.92036160294919,19.49957847595215,2.281083426991245,https://files.slack.com/files-pri/T9C5L6SPK-F0927MYAHH7/ant2025nohp5ls4uq6z_forceplot.png?pub_secret=525ad995a0,5.885518626695136,3130793.0,0.0739094387450784,,False,-20.659999741710045,0.9999999999999768,glade,True,0.0739094387450784,-18.11318438014644,False,749.E,<https://ziggy.ucolick.org/yse/transient_detail/2025lzg|*YSE-PZ*>,,
ANT2025d60bfr95anxm,2025ina,SN Ia,0.037963,32.0,264.5013512496734,69.97462750237898,16.926393508911133,38.32501862672507,https://files.slack.com/files-pri/T9C5L6SPK-F092HFKGKC0/ant2025d60bfr95anxm_forceplot.png?pub_secret=11d9deb7bb,,,,,False,,,,False,0.037963,-19.221409811689178,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025ina|*YSE-PZ*>,,
ANT2025062yyenwrt86,2025kuy,---,,34.0,223.5803437207844,-18.684701711162035,18.212739944458008,8.570086716325022,https://files.slack.com/files-pri/T9C5L6SPK-F092G818UHX/ant2025062yyenwrt86_forceplot.png?pub_secret=c375f5500c,,,,,False,,,,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025kuy|*YSE-PZ*>,,
ANT2025aiihv5bsxe7h,2025kyu,SN Ia,0.06,31.0,213.82066000052305,30.678563960253115,18.04877662658692,15.536058916361071,https://files.slack.com/files-pri/T9C5L6SPK-F091NKADP63/ant2025aiihv5bsxe7h_forceplot.png?pub_secret=550d109c0b,1.0329078256433275,9906632544618621,0.127437,,False,-20.472066875968032,0.99420206586393,decals,True,0.06,-19.10436910483971,False,477.C,<https://ziggy.ucolick.org/yse/transient_detail/2025kyu|*YSE-PZ*>,,
ANT20259e7yceul08h3,2025gxs,SN Ia,0.02409,34.0,234.4053609463718,-8.720935948821392,15.87371826171875,61.28670819950639,https://files.slack.com/files-pri/T9C5L6SPK-F092CJAJ8EQ/ant20259e7yceul08h3_forceplot.png?pub_secret=3b66b5b3d0,,,,,False,,,,False,0.02409,-19.27897310748736,False,365.F,<https://ziggy.ucolick.org/yse/transient_detail/2025gxs|*YSE-PZ*>,,
ANT2025oockx4s85czi,2025mui,---,,35.0,274.24586820979385,55.9013410344832,19.854923248291016,15.216903473650746,https://files.slack.com/files-pri/T9C5L6SPK-F092MGT2HNW/ant2025oockx4s85czi_forceplot.png?pub_secret=9b11f8b355,2.555409472537925,9907738955942695,0.234744,,False,-21.77102024027432,0.999999999999971,decals,True,0.234744,-20.331175416237656,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025mui|*YSE-PZ*>,,
ANT2025spho2kez9rt3,2025mgp,---,,35.0,202.6026098265522,86.34803868982651,19.17040061950684,16.206776173719845,https://files.slack.com/files-pri/T9C5L6SPK-F092L81RSJ1/ant2025spho2kez9rt3_forceplot.png?pub_secret=7a346846e2,,,,,False,,,,False,,,False,527.C,<https://ziggy.ucolick.org/yse/transient_detail/2025mgp|*YSE-PZ*>,,
ANT2025b0qdq979v6vb,2025mvo,---,,35.0,187.397713210188,59.8327406243028,18.73390007019043,10.298384973713835,https://files.slack.com/files-pri/T9C5L6SPK-F092L83JKGV/ant2025b0qdq979v6vb_forceplot.png?pub_secret=fe6931d531,4.817833509925501,2594764,0.0676993611065948,,False,-20.58999644468336,0.9999999999999792,glade,True,0.0676993611065948,-18.685246686664943,False,Virgo.B,<https://ziggy.ucolick.org/yse/transient_detail/2025mvo|*YSE-PZ*>,,
ANT202532i2knf0ue79,2025fdq,SN II,0.02,47.99,205.25180384071007,39.05818991090958,17.380699157714844,11.620642709938693,https://files.slack.com/files-pri/T9C5L6SPK-F093JU6DUE4/ant202532i2knf0ue79_forceplot.png?pub_secret=cd5e6742ca,8.063929275105394,9907734612609694.0,0.189447,,False,-20.718106146398306,0.9995630096303764,decals,True,0.02,-17.365700034798135,False,719.A,<https://ziggy.ucolick.org/yse/transient_detail/2025fdq|*YSE-PZ*>,,
ANT2025k2ae4xzm9a7v,2025mnb,---,,38.0,321.9220377499999,-4.261359120153287,18.555843353271484,13.136197438383531,https://files.slack.com/files-pri/T9C5L6SPK-F092LC4NA23/ant2025k2ae4xzm9a7v_forceplot.png?pub_secret=58a9adaece,1.629452009131859,9906619897812012,0.115627,,False,-20.432970250184606,0.9999999999998656,decals,True,0.115627,-20.0479436767238,False,423.E,<https://ziggy.ucolick.org/yse/transient_detail/2025mnb|*YSE-PZ*>,,
ANT2023w926ux8ekm12,2023zro,AGN,0.39,82.98,7.804695382284647,47.37328601901894,19.464000701904297,564.5188959791049,https://files.slack.com/files-pri/T9C5L6SPK-F0938KXG9AS/ant2023w926ux8ekm12_forceplot.png?pub_secret=b984c87e4d,,,,,False,,,,False,0.39,-21.86393391732049,False,749.E,<https://ziggy.ucolick.org/yse/transient_detail/2023zro|*YSE-PZ*>,,
ANT2023o8585vkms17p,---,---,,44.96,316.6549924578561,19.396121313149592,18.38400077819824,382.3008056791223,https://files.slack.com/files-pri/T9C5L6SPK-F093C4H7TN1/ant2023o8585vkms17p_forceplot.png?pub_secret=3cf65edaa5,,,,,False,,,,False,,,False,577.B,,,
ANT20231w61tx3b7kc6,2023aebz,---,,36.99,12.561219589671042,41.458431920135055,18.983999252319336,42.17744927906461,https://files.slack.com/files-pri/T9C5L6SPK-F093EG3EXHQ/ant20231w61tx3b7kc6_forceplot.png?pub_secret=b8677d034f,,,,,False,,,,False,,,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2023aebz|*YSE-PZ*>,,
ANT2024uhicokgvrmgy,2025aex,---,,33.0,189.14532289667025,15.650579968665951,19.769994735717773,173.21403487917996,https://files.slack.com/files-pri/T9C5L6SPK-F093FAWFG3W/ant2024uhicokgvrmgy_forceplot.png?pub_secret=a8e14aeb33,0.2968424530211863,9906627342960064,0.733209,,False,-22.42224513279289,0.9986479608066868,decals,True,0.733209,-22.96501678184052,True,423.A,<https://ziggy.ucolick.org/yse/transient_detail/2025aex|*YSE-PZ*>,,
ANT2025asxaflfyrp5m,2025jgq,---,,51.0,206.05389555,-1.48190321217254,18.49179077148437,0.2843335436482448,https://files.slack.com/files-pri/T9C5L6SPK-F093L7K79QU/ant2025asxaflfyrp5m_forceplot.png?pub_secret=0cb057bb65,4.0232332486852735,1117633,0.0466760351970203,,False,-18.019998596482257,0.9999999999999604,glade,False,,,False,527.F,<https://ziggy.ucolick.org/yse/transient_detail/2025jgq|*YSE-PZ*>,,
ANT2025xd087a4p3uqa,2025nov,---,,35.0,322.03463869128734,6.232350906602335,19.624282836914062,6.159657643904211,https://files.slack.com/files-pri/T9C5L6SPK-F093K6DKKT4/ant2025xd087a4p3uqa_forceplot.png?pub_secret=73a93515e9,7.214168606294105,9906623857563461,0.093341,,False,-21.6959184232233,0.6045285511099616,decals,False,,,False,Virgo.B,<https://ziggy.ucolick.org/yse/transient_detail/2025nov|*YSE-PZ*>,,
ANT2025q08uajwyl8kb,2025fmr,SN Ib,0.04,34.0,232.3122427,80.78211194618913,17.711862564086914,49.22002794386936,https://files.slack.com/files-pri/T9C5L6SPK-F093Y8JBFFT/ant2025q08uajwyl8kb_forceplot.png?pub_secret=9dc95753ad,5.81374283716168,9907742385374386.0,0.077116,,False,-19.52515940323222,0.9728912989343456,decals,True,0.04,-18.550517015721,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025fmr|*YSE-PZ*>,,
ANT2025hzc1lndgxqr9,2025nmk,SN Ib,0.032389,62.0,241.6653462,-2.3569927703596107,18.726612091064453,6.144949006724346,https://files.slack.com/files-pri/T9C5L6SPK-F093LTBNE0M/ant2025hzc1lndgxqr9_forceplot.png?pub_secret=89848396e2,11.24082413083604,16063911-0221325,0.0324790884171751,,False,-21.13000366022584,0.9999999999999708,glade,False,0.032389,-17.073396176298463,False,423.B,<https://ziggy.ucolick.org/yse/transient_detail/2025nmk|*YSE-PZ*>,,
ANT2024dvq8k5ah5y1o,2023acmb,SN IIn,0.038,35.0,233.48796456038733,4.323714266620129,18.842300415039062,204.93351380700915,https://files.slack.com/files-pri/T9C5L6SPK-F093HG9NPE2/ant2024dvq8k5ah5y1o_forceplot.png?pub_secret=cf5c1c6fec,2.0037844586097555,9906623082139028,0.06307,,False,-17.425617738417774,0.9998866262368123,decals,True,0.038,-17.30763790984193,False,477.C,<https://ziggy.ucolick.org/yse/transient_detail/2023acmb|*YSE-PZ*>,,
ANT2025horrkys8e0mj,2025lyf,SN Ia,0.034,32.0,226.32222164573744,-10.303817008818314,17.47343635559082,18.20409250666125,https://files.slack.com/files-pri/T9C5L6SPK-F093HG5HF9C/ant2025horrkys8e0mj_forceplot.png?pub_secret=02a67ab52e,,,,,False,,,,False,0.034,-18.432844312921603,False,365.E,<https://ziggy.ucolick.org/yse/transient_detail/2025lyf|*YSE-PZ*>,,
ANT20256izq4zhvcuhc,2025nrd,---,,31.0,228.1670769500002,-4.770281384301072,19.27882957458496,4.227229107047606,https://files.slack.com/files-pri/T9C5L6SPK-F093NQB018A/ant20256izq4zhvcuhc_forceplot.png?pub_secret=2d9a526da0,0.7156327196512821,9906619685012556,0.302194,,False,-19.233587006379054,0.9957073754156788,decals,True,0.302194,-21.47517514134245,False,423.E,<https://ziggy.ucolick.org/yse/transient_detail/2025nrd|*YSE-PZ*>,,
ANT2025bg8pgntbst2a,2025grx,---,,47.98,223.85317068515616,8.116111574436005,18.243167877197266,72.11901073321496,https://files.slack.com/files-pri/T9C5L6SPK-F09433N059S/ant2025bg8pgntbst2a_forceplot.png?pub_secret=d9ef59b79b,2.972754986675988,SDSSJ145524.86+08065,0.0360139576682026,,False,-17.86999561664511,0.99999999999998,glade,True,0.0360139576682026,-17.78914965403665,True,Virgo.B,<https://ziggy.ucolick.org/yse/transient_detail/2025grx|*YSE-PZ*>,,
ANT20256opuhazl3h9o,2025naf,---,,40.0,278.73551244832083,72.09405769709348,19.326221466064453,11.096580233199347,https://files.slack.com/files-pri/T9C5L6SPK-F093U8F17U3/ant20256opuhazl3h9o_forceplot.png?pub_secret=e53e295859,8.056500413598512,9907741604842967,0.104044,,False,-20.836387684561267,0.9999999999999344,decals,True,0.104044,-19.0432189571392,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025naf|*YSE-PZ*>,,
ANT2025jk4o2os8v3i5,2025llw,---,,40.0,321.39042406611435,-19.49149291426602,19.39964485168457,42.06164963334595,https://files.slack.com/files-pri/T9C5L6SPK-F0941M9VC1G/ant2025jk4o2os8v3i5_forceplot.png?pub_secret=27fe257276,,,,,False,,,,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025llw|*YSE-PZ*>,,
ANT20251ox8zmihbglk,2025dke,SN IIn,0.0558,43.0,214.8415533,-1.7857065000000034,17.035099029541016,71.13265638187295,https://files.slack.com/files-pri/T9C5L6SPK-F0947MN9UQ2/ant20251ox8zmihbglk_forceplot.png?pub_secret=0ce350b1d3,23.4112476909734,9906620812953900.0,0.161038,,False,-19.333803432130235,0.7161568162433812,decals,False,0.0558,-19.95833856015762,False,719.A,<https://ziggy.ucolick.org/yse/transient_detail/2025dke|*YSE-PZ*>,,
ANT2025rv4qcco2gd2w,2025ldk,SN Ia,0.055412,37.99,215.6302040493512,4.850220433813774,18.02525329589844,26.24942718161037,https://files.slack.com/files-pri/T9C5L6SPK-F094VNYCRH6/ant2025rv4qcco2gd2w_forceplot.png?pub_secret=fb6bce5973,11.633218325656571,1274179,0.0555055171898347,,False,-20.44999819160596,0.9999999999998752,glade,True,0.055412,-18.95283519239149,False,719.A,<https://ziggy.ucolick.org/yse/transient_detail/2025ldk|*YSE-PZ*>,,
ANT2025nnmefvqf46tw,2025nre,---,,37.0,213.51456953267413,45.96484528681236,19.30371856689453,7.181880881951656,https://files.slack.com/files-pri/T9C5L6SPK-F094LMEAY73/ant2025nnmefvqf46tw_forceplot.png?pub_secret=99bd0d458b,2.104869560959961,9907736566499102,0.068066,,False,-18.170621616706867,0.9994799773814058,decals,True,0.068066,-18.12733724717069,False,477.C,<https://ziggy.ucolick.org/yse/transient_detail/2025nre|*YSE-PZ*>,,
ANT2025dgqic6f7ydcc,2025nzo,---,,36.0,213.455916089786,39.00289545198956,19.580602645874023,5.152725781721529,https://files.slack.com/files-pri/T9C5L6SPK-F0946F0TG9K/ant2025dgqic6f7ydcc_forceplot.png?pub_secret=4e72bb963e,17.152520382467507,2141472,0.1306814290360347,,False,-20.68999998025582,0.9999999999952444,glade,True,0.1306814290360347,-19.29540725281992,False,719.A,<https://ziggy.ucolick.org/yse/transient_detail/2025nzo|*YSE-PZ*>,,
ANT20259109qbvyl7mk,2025nkm,---,,34.0,211.1132579657842,61.3795700536852,18.8830680847168,14.304751282033976,https://files.slack.com/files-pri/T9C5L6SPK-F094VP18Q56/ant20259109qbvyl7mk_forceplot.png?pub_secret=38ae2ec81b,0.2090747016137456,9907740027914530,0.185609,,False,-18.867517658978,0.9999999999999936,decals,True,0.185609,-20.77635432565543,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025nkm|*YSE-PZ*>,,
ANT2025ro7hullpr7h1,2025nbr,SN Ia,0.081,65.99,274.7346521238014,42.93474439966974,18.499969482421875,12.205105174514756,https://files.slack.com/files-pri/T9C5L6SPK-F0946CAGK8T/ant2025ro7hullpr7h1_forceplot.png?pub_secret=160f1e5db9,1.3424912465175471,9907735768273982,0.073324,,False,-21.183947868974485,0.9999189845824374,decals,True,0.081,-19.31513189754405,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2025nbr|*YSE-PZ*>,,
ANT2023lkqjen8pr86g,---,---,,62.0,228.67909587934548,8.366124313024144,19.847900390625,26.24797557452257,https://files.slack.com/files-pri/T9C5L6SPK-F094D69MQUA/ant2023lkqjen8pr86g_forceplot.png?pub_secret=cef689261d,10.082855561830897,SDSSJ151443.43+08220,0.2946007515765071,,False,-20.70000351990648,0.9999999999830596,glade,True,0.2946007515765071,-20.84884191830263,False,Virgo.B,,,
ANT2024ojhmbm6uwyrc,2024zxj,SN II,0.11,57.99,239.2403984817892,19.47485148836093,17.753223419189453,209.94285987428884,https://files.slack.com/files-pri/T9C5L6SPK-F094C7VBZTP/ant2024ojhmbm6uwyrc_forceplot.png?pub_secret=ec72e97d3a,1.6464449587651804,9906628706241877,0.16869,,False,-19.667416798635223,0.9996337512699628,decals,True,0.11,-20.739754964624915,False,577.B,<https://ziggy.ucolick.org/yse/transient_detail/2024zxj|*YSE-PZ*>,,
ANT2023phsh54r7qfng,2023aecm,---,,55.0,223.5087403811933,30.769797689165088,19.163555145263672,12.14978117467399,https://files.slack.com/files-pri/T9C5L6SPK-F0946CDUDBM/ant2023phsh54r7qfng_forceplot.png?pub_secret=7b75885ae0,0.5372497791777281,9906632546783798,0.136095,,False,-18.101653623457835,0.9999999999999802,decals,True,0.136095,-19.80285470881852,False,674.A,<https://ziggy.ucolick.org/yse/transient_detail/2023aecm|*YSE-PZ*>,,
ANT2025u6melcwyhrcw,2025nqn,---,,40.99,312.1811384387552,-4.047232364646661,18.749658584594727,8.080382974534587,https://files.slack.com/files-pri/T9C5L6SPK-F0951HK47UY/ant2025u6melcwyhrcw_forceplot.png?pub_secret=17f3776e55,1.0033165292339985,9906619989500760,0.41961,,False,-20.23499566429169,0.7322563403169594,decals,False,,,False,423.E,<https://ziggy.ucolick.org/yse/transient_detail/2025nqn|*YSE-PZ*>,,
ANT2025fpjcsfch23bc,2025pdx,---,,34.0,249.4803800214013,50.60031155301357,20.06655502319336,2.192778774719045,https://files.slack.com/files-pri/T9C5L6SPK-F094SG6V1MX/ant2025fpjcsfch23bc_forceplot.png?pub_secret=00f1a311d0,,,,,False,,,,False,,,False,749.D,<https://ziggy.ucolick.org/yse/transient_detail/2025pdx|*YSE-PZ*>,,
ANT2025g6ta8vn6i0pd,2025iht,---,,34.0,221.464917048788,34.60033752261683,19.130599975585938,66.0984500746199,https://files.slack.com/files-pri/T9C5L6SPK-F094C7V4CMT/ant2025g6ta8vn6i0pd_forceplot.png?pub_secret=d67a2f516d,8.515929904670262,9907733252276470,0.051474,,False,-18.8186160038258,0.9999999999740432,decals,True,0.051474,-17.68539636670368,False,719.D,<https://ziggy.ucolick.org/yse/transient_detail/2025iht|*YSE-PZ*>,,
ANT2025ujo8vo0xmjc7,2025oao,---,,32.0,321.6031972,-20.016259435019293,19.34129905700684,8.165407289372524,https://files.slack.com/files-pri/T9C5L6SPK-F094PFU7SN8/ant2025ujo8vo0xmjc7_forceplot.png?pub_secret=ecc90e8200,,,,,False,,,,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025oao|*YSE-PZ*>,,
ANT20256qqa5axr4b7l,2025mhx,SN Iax[02cx-like],0.04,30.0,279.65850453642764,62.52666486545439,17.533599853515625,22.194169888338365,https://files.slack.com/files-pri/T9C5L6SPK-F094Q6G7P8E/ant20256qqa5axr4b7l_forceplot.png?pub_secret=20886647b6,,,,,False,,,,False,0.04,-18.728779726292288,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025mhx|*YSE-PZ*>,,
ANT2025oh53n4wsvo68,---,---,,40.0,334.86169980000005,-10.157657977281076,18.9655876159668,1.211335640095058,https://files.slack.com/files-pri/T9C5L6SPK-F0958MF9Z3N/ant2025oh53n4wsvo68_forceplot.png?pub_secret=26a75c51d6,3.076740997520884,9906617652745358,0.086819,,False,-20.62031150338127,0.9999999999999402,decals,True,0.086819,-19.00291829363731,False,365.E,<https://ziggy.ucolick.org/yse/transient_detail/2025qbi|*YSE-PZ*>,,
ANT20257dkthihnupwo,2025ojd,---,,32.7,354.36731637888283,3.861963547613584,18.668750762939453,11.172354140479,https://files.slack.com/files-pri/T9C5L6SPK-F0953MEML8N/ant20257dkthihnupwo_forceplot.png?pub_secret=89d70867e6,1.5924149371851586,9906622925310752,0.083082,,False,-17.49675820113745,0.7260947914309839,decals,False,,,False,477.C,<https://ziggy.ucolick.org/yse/transient_detail/2025ojd|*YSE-PZ*>,,
ANT20255niwqowwgsq0,2025piz,---,,32.0,317.1772566412145,19.446819475399707,19.92457389831543,0.1642407403996912,https://files.slack.com/files-pri/T9C5L6SPK-F0953MH3NQN/ant20255niwqowwgsq0_forceplot.png?pub_secret=b89721149b,,,,,False,,,,False,,,False,577.B,<https://ziggy.ucolick.org/yse/transient_detail/2025piz|*YSE-PZ*>,,
ANT2025ranv1ikr35d2,---,---,,55.0,250.16283543216105,51.25528727214979,19.5988712310791,4.225344392158149,https://files.slack.com/files-pri/T9C5L6SPK-F095GF1MBC5/ant2025ranv1ikr35d2_forceplot.png?pub_secret=41967a1b83,11.381646154087557,9907737886065365,0.049007,,False,-20.64240868499333,0.7095269049828679,decals,True,0.049007,-17.109205245098423,False,749.F,<https://ziggy.ucolick.org/yse/transient_detail/2025qco|*YSE-PZ*>,,
ANT2025af82d78qc2x3,2025pdh,---,,41.0,253.95123967229807,49.25353546707939,19.501436233520508,2.2205642919652746,https://files.slack.com/files-pri/T9C5L6SPK-F095EQRCLLW/ant2025af82d78qc2x3_forceplot.png?pub_secret=eabcc0bf5c,7.523548951293129,9907737402609778,0.121538,,False,-22.31822646555891,0.9999999999999438,decals,True,0.121538,-19.21317735433334,False,749.D,<https://ziggy.ucolick.org/yse/transient_detail/2025pdh|*YSE-PZ*>,,
ANT202391xe84lj3ur6,2023oah,---,,36.0,268.2821816574622,6.365500258514189,18.2810001373291,717.3052170920782,https://files.slack.com/files-pri/T9C5L6SPK-F095CB6C1RR/ant202391xe84lj3ur6_forceplot.png?pub_secret=9f033cec96,,,,,False,,,,False,,,False,Virgo.B,<https://ziggy.ucolick.org/yse/transient_detail/2023oah|*YSE-PZ*>,,
ANT2025o7oudsc5thdh,2025mmb,---,,39.0,272.5652878599336,52.16352094483119,19.244966506958008,10.16061482902296,https://files.slack.com/files-pri/T9C5L6SPK-F096QUB3RR6/ant2025o7oudsc5thdh_forceplot.png?pub_secret=fe9e4429e3,7.215957044309978,9907738123964407,0.068782,,False,-20.470667036503173,0.9999999999998764,decals,True,0.068782,-18.2091646856626,False,749.F,<https://ziggy.ucolick.org/yse/transient_detail/2025mmb|*YSE-PZ*>,,
ANT2025u4goludznrgg,2025oiw,---,,46.0,261.3123073243397,60.565492017149566,19.667335510253903,11.07879914277146,https://files.slack.com/files-pri/T9C5L6SPK-F096G6V9EUW/ant2025u4goludznrgg_forceplot.png?pub_secret=84fb20c5e1,0.2080688862480962,9907739850575186,0.494516,,False,-19.242668074237656,0.9994771464083227,decals,True,0.494516,-22.193436915646902,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025oiw|*YSE-PZ*>,,
ANT2025bsamj0g383ur,2025par,---,,34.0,287.2264868539864,46.56967438713775,19.43946647644043,9.262803742931284,https://files.slack.com/files-pri/T9C5L6SPK-F0978B85ZTJ/ant2025bsamj0g383ur_forceplot.png?pub_secret=e23729ec7c,2.519893693258001,9907736710808085,0.1435,,False,-20.028551247362543,0.817066788352257,decals,True,0.1435,-19.64503010646554,False,749.E,<https://ziggy.ucolick.org/yse/transient_detail/2025par|*YSE-PZ*>,,
ANT2025zj3781e5jj6s,2025pdk,---,,52.99,266.8659304000412,25.24462611748392,19.6029109954834,13.218131488254585,https://files.slack.com/files-pri/T9C5L6SPK-F096GCXE9FV/ant2025zj3781e5jj6s_forceplot.png?pub_secret=2ce9709d04,0.2463104080546572,9906630721804676,0.08853,,False,-18.22318134345624,0.9662869624496304,decals,True,0.08853,-18.408775949557377,True,618.A,<https://ziggy.ucolick.org/yse/transient_detail/2025pdk|*YSE-PZ*>,,
ANT2025ml4toyzxee4f,2025nml,---,,31.0,239.63463750452576,-19.794603215635533,18.8543758392334,26.22735598829604,https://files.slack.com/files-pri/T9C5L6SPK-F096ME853RQ/ant2025ml4toyzxee4f_forceplot.png?pub_secret=fef1309e34,13.399476098282038,ESO584-001,0.06037149666452,,False,-22.18000132034548,0.9999999999999648,glade,False,,,False,,<https://ziggy.ucolick.org/yse/transient_detail/2025nml|*YSE-PZ*>,,
ANT2024q3bnz7b3t6pm,2024aasm,SN II,0.043,40.0,346.999467110168,-8.743613654417217,17.85483169555664,236.3743864923236,https://files.slack.com/files-pri/T9C5L6SPK-F09711Y24KZ/ant2024q3bnz7b3t6pm_forceplot.png?pub_secret=c2d961da9c,0.6746090421882528,9906618215041849,0.095084,,False,-16.93118836140887,0.987227391976902,decals,True,0.043,-18.566169374847387,False,365.F,<https://ziggy.ucolick.org/yse/transient_detail/2024aasm|*YSE-PZ*>,,
